SUBJECT,TRIAL,TIMEBIN,PICTURE,PUPIL_SIZE_MEAN
11,12,1600,d,1517.3
11,12,1800,d,1554.73
11,12,2000,d,1575.72
11,12,2200,d,1535.28
11,12,2400,d,1504.2
11,12,2600,d,1485.29
11,12,2800,d,1422.03
11,12,3000,d,1371.71
11,12,3200,d,1355.92
11,12,3400,d,1325.94
11,12,3600,d,1241.42
11,12,3800,d,1129.66
12,12,-500,c,1779.64
12,12,0,c,1939.41
12,12,200,c,1776.69
12,12,400,c,1725.67
12,12,600,c,1692.06
12,12,800,c,1763.99
12,12,1000,c,1873.51
12,12,1200,c,1982.4
12,12,1400,c,2047.41
12,12,1600,c,2061.02
12,12,1800,c,2087.98
12,12,2000,c,2089.71
12,12,2200,c,2013.97
12,12,2400,c,1983.5
12,12,2600,c,2011.73
12,12,2800,c,2001.44
12,12,3000,c,1995.76
12,12,3200,c,2017.39
12,12,3400,c,2002.54
12,12,3600,c,1984.62
12,12,3800,c,2012.22
13,12,-500,d,1344.67
13,12,0,d,3003.91
13,12,200,d,3142.25
13,12,400,d,3266.47
13,12,600,d,3207.8
13,12,800,d,3118.31
13,12,1000,d,3159.71
13,12,1200,d,3216.3
13,12,1400,d,3131.88
13,12,1600,d,3073.26
13,12,1800,d,3112.78
13,12,2000,d,3154.65
13,12,2200,d,3135.88
13,12,2400,d,3178.9
13,12,2600,d,3302
13,12,2800,d,3432.68
13,12,3000,d,3395.81
13,12,3200,d,3302.8
13,12,3400,d,1955.39
13,12,3600,d,1473.01
13,12,3800,d,3197.88
15,12,-500,d,1003.32
15,12,0,d,1273.22
15,12,200,d,937.16
15,12,400,d,1013.78
15,12,600,d,1040.33
15,12,800,d,1162.44
15,12,1000,d,1310.71
15,12,1200,d,1406.12
15,12,1400,d,1399.56
15,12,1600,d,1332.98
15,12,1800,d,1397.24
15,12,2000,d,1482.64
15,12,2200,d,1408.61
15,12,2400,d,1350.89
15,12,2600,d,1391.73
15,12,2800,d,1486.06
15,12,3000,d,1417.52
15,12,3200,d,1331.05
15,12,3400,d,1277.58
15,12,3600,d,1274.87
15,12,3800,d,1295.44
1,13,-500,c,1126.78
1,13,0,c,1103.48
1,13,200,c,1105.8
1,13,400,c,1086.85
1,13,600,c,1049.49
1,13,800,c,1101.46
1,13,1000,c,1170.78
1,13,1200,c,1173.19
1,13,1400,c,1163.2
1,13,1600,c,1112.56
1,13,1800,c,1038.77
1,13,2000,c,1013.62
1,13,2200,c,1039.57
1,13,2400,c,1042.31
1,13,2600,c,1041.94
1,13,2800,c,1046.59
1,13,3000,c,1079.58
1,13,3200,c,1148.31
1,13,3400,c,1181.16
1,13,3600,c,1179.42
1,13,3800,c,1188.7
2,13,-500,c,1624.17
2,13,0,c,1625.44
2,13,200,c,1622.4
2,13,400,c,1555.99
2,13,600,c,1536.9
2,13,800,c,1532.07
2,13,1000,c,1482.27
2,13,1200,c,1474.62
2,13,1400,c,1488.66
2,13,1600,c,1504.28
2,13,1800,c,1550.11
2,13,2000,c,1602.63
2,13,2200,c,1646.96
2,13,2400,c,1679.42
2,13,2600,c,1710.67
2,13,2800,c,1711.23
2,13,3000,c,1688.28
2,13,3200,c,1684.18
2,13,3400,c,1739.25
2,13,3600,c,1763.03
2,13,3800,c,1810.56
3,13,-500,c,1332.57
3,13,0,c,1501.57
3,13,200,c,1466.29
3,13,400,c,1423.8
3,13,600,c,1456.22
3,13,800,c,1555.46
3,13,1000,c,1634.69
3,13,1200,c,1664.69
3,13,1400,c,1596.26
3,13,1600,c,1551.15
3,13,1800,c,1570.5
3,13,2000,c,1595.94
3,13,2200,c,1554.35
3,13,2400,c,1520.29
3,13,2600,c,1513.61
3,13,2800,c,1488.2
3,13,3000,c,1501.94
3,13,3200,c,1490.46
3,13,3400,c,1456.12
3,13,3600,c,1430.09
3,13,3800,c,1414.53
4,13,-500,h,986.36
4,13,0,h,1318.17
4,13,200,h,1036.81
4,13,400,h,1078.62
4,13,600,h,1242.46
4,13,800,h,1403.08
4,13,1000,h,1545.51
4,13,1200,h,1663.37
4,13,1400,h,1731.48
4,13,1600,h,1726.44
4,13,1800,h,1562.76
4,13,2000,h,1432.6
4,13,2200,h,1393.69
4,13,2400,h,1279.47
4,13,2600,h,1263.47
4,13,2800,h,1276.46
4,13,3000,h,1345.02
4,13,3200,h,1253.43
4,13,3400,h,1175.05
4,13,3600,h,1142.29
4,13,3800,h,1111.36
5,13,-500,c,1519.91
5,13,0,c,1616.41
5,13,200,c,1540.97
5,13,400,c,1516.69
5,13,600,c,1432.28
5,13,800,c,1478.14
5,13,1000,c,1571.47
5,13,1200,c,1716.72
5,13,1400,c,1842.68
5,13,1600,c,1960.3
5,13,1800,c,1909.98
5,13,2000,c,1714.03
5,13,2200,c,1634.76
5,13,2400,c,1569.07
5,13,2600,c,1603.27
5,13,2800,c,1663.21
5,13,3000,c,1684.76
5,13,3200,c,1698.56
5,13,3400,c,1698.68
5,13,3600,c,1703.61
5,13,3800,c,1719.67
6,13,-500,c,1380.96
6,13,0,c,1946.11
6,13,200,c,1989.85
6,13,400,c,1889.2
6,13,600,c,1858.65
6,13,800,c,1995.95
6,13,1000,c,2229.76
6,13,1200,c,2413.35
6,13,1400,c,280.54
6,13,1600,c,425.8
6,13,1800,c,2478.27
6,13,2000,c,2625.36
6,13,2200,c,2269.19
6,13,2400,c,2148.68
6,13,2600,c,1981.5
6,13,2800,c,1677.2
6,13,3000,c,345.07
6,13,3200,c,2438.97
6,13,3400,c,2552.76
6,13,3600,c,2437.47
6,13,3800,c,2513.01
8,13,-500,e,1769.19
8,13,0,e,1780.3
8,13,200,e,1801.71
8,13,400,e,1762.09
8,13,600,e,1727.67
8,13,800,e,1714.71
8,13,1000,e,1722.65
8,13,1200,e,1761.51
8,13,1400,e,1782.79
8,13,1600,e,1776.21
8,13,1800,e,1770.2
8,13,2000,e,1775.13
8,13,2200,e,1804
8,13,2400,e,1017.62
8,13,2600,e,1983.6
8,13,2800,e,1963.72
8,13,3000,e,1890.93
8,13,3200,e,1840.85
8,13,3400,e,1845.85
8,13,3600,e,1906.29
8,13,3800,e,1958.67
9,13,-500,c,1341.26
9,13,0,c,1311.05
9,13,200,c,1344.13
9,13,400,c,1292.07
9,13,600,c,1289.88
9,13,800,c,1290.33
9,13,1000,c,1257.88
9,13,1200,c,1274.46
9,13,1400,c,1251.55
9,13,1600,c,696.24
9,13,1800,c,1400.2
9,13,2000,c,1421.43
9,13,2200,c,1414.89
9,13,2400,c,722.46
9,13,2600,c,1107.02
9,13,2800,c,1574.99
9,13,3000,c,1606.91
9,13,3200,c,1593.98
9,13,3400,c,1548.54
9,13,3600,c,1530.04
9,13,3800,c,1012.99
10,13,-500,e,1436.83
10,13,0,e,1428.41
10,13,200,e,1414.77
10,13,400,e,1392.42
10,13,600,e,1356.7
10,13,800,e,1345.52
10,13,1000,e,1352.11
10,13,1200,e,1339.46
10,13,1400,e,1355.28
10,13,1600,e,1427.39
10,13,1800,e,1449.56
10,13,2000,e,1463.64
10,13,2200,e,1540.83
10,13,2400,e,1539.86
10,13,2600,e,1480.24
10,13,2800,e,1485.82
10,13,3000,e,1490.88
10,13,3200,e,1460.94
10,13,3400,e,1451.68
10,13,3600,e,1448.98
10,13,3800,e,1451.17
11,13,-500,h,1345.75
11,13,0,h,1360.1
11,13,200,h,1297.64
11,13,400,h,1266.53
11,13,600,h,1251.99
11,13,800,h,1244.58
11,13,1000,h,1271.69
11,13,1200,h,1369.45
11,13,1400,h,1422.15
11,13,1600,h,1422.45
11,13,1800,h,1420.04
11,13,2000,h,1401.66
11,13,2200,h,1435.95
11,13,2400,h,1448.77
11,13,2600,h,1459.05
11,13,2800,h,1444.29
11,13,3000,h,1377.91
11,13,3200,h,1354.75
11,13,3400,h,1357.47
11,13,3600,h,1362.31
11,13,3800,h,1379.32
12,13,-500,e,1712.93
12,13,0,e,1275.87
12,13,200,e,1339.88
12,13,400,e,1323.86
12,13,600,e,1343.41
12,13,800,e,1395.82
12,13,1000,e,1371.04
12,13,1200,e,1318.14
12,13,1400,e,1212.19
12,13,1600,e,1049.6
12,13,1800,e,977.09
12,13,2000,e,1012.04
12,13,2200,e,1026.22
12,13,2400,e,1029.3
12,13,2600,e,1124.67
12,13,2800,e,1229.48
12,13,3000,e,1311.97
12,13,3200,e,1343.93
12,13,3400,e,1389.06
12,13,3600,e,1507.69
12,13,3800,e,1587.02
13,13,-500,h,2113.09
13,13,0,h,2508.65
13,13,200,h,1902.09
13,13,400,h,2384.06
13,13,600,h,2640.34
13,13,800,h,2731.02
13,13,1000,h,2690.45
13,13,1200,h,2667.39
13,13,1400,h,2717.45
13,13,1600,h,2766.85
13,13,1800,h,2768.82
13,13,2000,h,2736.53
13,13,2200,h,2658.33
13,13,2400,h,2573.19
13,13,2600,h,2582.95
13,13,2800,h,2595.5
13,13,3000,h,2545.05
13,13,3200,h,2524.96
13,13,3400,h,2558.24
13,13,3600,h,2536.55
13,13,3800,h,2544.83
15,13,-500,h,951.08
15,13,0,h,1114.74
15,13,200,h,939.71
15,13,400,h,999.96
15,13,600,h,1093.48
15,13,800,h,1165.11
15,13,1000,h,1202.69
15,13,1200,h,1126.1
15,13,1400,h,1086.66
15,13,1600,h,1122.69
15,13,1800,h,1132.64
15,13,2000,h,1182.08
15,13,2200,h,1257.35
15,13,2400,h,1288.05
15,13,2600,h,1306.95
15,13,2800,h,1248.91
15,13,3000,h,1227.26
15,13,3200,h,1178.34
15,13,3400,h,1059.44
15,13,3600,h,1003.47
15,13,3800,h,999.22
1,14,-500,b,1070.8
1,14,0,b,1156.32
1,14,200,b,955.14
1,14,400,b,1014.02
1,14,600,b,1087.83
1,14,800,b,1088.07
1,14,1000,b,1081.04
1,14,1200,b,1150.75
1,14,1400,b,1173.91
1,14,1600,b,1151.62
1,14,1800,b,1183.49
1,14,2000,b,1239.43
1,14,2200,b,1237.14
1,14,2400,b,1176.84
1,14,2600,b,1175.88
1,14,2800,b,1235.61
1,14,3000,b,1273.76
1,14,3200,b,1217.33
1,14,3400,b,1191.9
1,14,3600,b,1274.99
1,14,3800,b,1285.85
2,14,-500,b,1177.25
2,14,0,b,1715.16
2,14,200,b,1343.3
2,14,400,b,1416.38
2,14,600,b,1521.19
2,14,800,b,1631.11
2,14,1000,b,1680.35
2,14,1200,b,1727.47
2,14,1400,b,1771.6
2,14,1600,b,1820.61
2,14,1800,b,1840.69
2,14,2000,b,1814.31
2,14,2200,b,1804.31
2,14,2400,b,1881.68
2,14,2600,b,1983.31
2,14,2800,b,1994.68
2,14,3000,b,1826.8
2,14,3200,b,1705.65
2,14,3400,b,1688.04
2,14,3600,b,1745.58
2,14,3800,b,1824.56
3,14,-500,b,1199.71
3,14,0,b,1403.69
3,14,200,b,1222.27
3,14,400,b,1216.17
3,14,600,b,1249.29
3,14,800,b,1325.59
3,14,1000,b,1336.18
3,14,1200,b,1372.17
3,14,1400,b,1490.71
3,14,1600,b,1615.87
3,14,1800,b,1634.95
3,14,2000,b,1599.35
3,14,2200,b,1575.06
3,14,2400,b,1581.11
3,14,2600,b,1614.35
3,14,2800,b,1601.29
3,14,3000,b,415.14
3,14,3200,b,1593.83
3,14,3400,b,1520.37
3,14,3600,b,1465.99
3,14,3800,b,1502.26
4,14,-500,f,1137.66
4,14,0,f,1153.27
4,14,200,f,1160.15
4,14,400,f,1082.32
4,14,600,f,1014.93
4,14,800,f,984.28
4,14,1000,f,979.19
4,14,1200,f,1066.42
4,14,1400,f,1111.4
4,14,1600,f,1104.99
4,14,1800,f,1084.16
4,14,2000,f,1121.93
4,14,2200,f,1135.72
4,14,2400,f,1168.44
4,14,2600,f,1310.72
4,14,2800,f,1451.85
4,14,3000,f,1423.06
4,14,3200,f,1330.79
4,14,3400,f,1275.15
4,14,3600,f,1160.78
4,14,3800,f,1103.16
5,14,-500,b,988.89
5,14,0,b,1558.29
5,14,200,b,1401.33
5,14,400,b,1037.91
5,14,600,b,1128.13
5,14,800,b,1544.22
5,14,1000,b,1685.15
5,14,1200,b,1717.65
5,14,1400,b,1598.49
5,14,1600,b,1630.31
5,14,1800,b,1785.68
5,14,2000,b,1891.53
5,14,2200,b,1933.11
5,14,2400,b,1925.44
5,14,2600,b,1830.08
5,14,2800,b,1770.59
5,14,3000,b,1671.07
5,14,3200,b,1643.07
5,14,3400,b,1631.09
5,14,3600,b,1648.21
5,14,3800,b,1657.99
6,14,-500,b,2624.26
6,14,0,b,2252
6,14,200,b,2561.18
6,14,400,b,2477.11
6,14,600,b,2442.25
6,14,800,b,2555.02
6,14,1000,b,2639.98
6,14,1200,b,2713.59
6,14,1400,b,2640.78
6,14,1600,b,2536.06
6,14,1800,b,2482.48
6,14,2000,b,2370.98
6,14,2200,b,2349.67
6,14,2400,b,2299.05
6,14,2600,b,2278.11
6,14,2800,b,2117.25
6,14,3000,b,2021.72
6,14,3200,b,1939.06
6,14,3400,b,1935.72
6,14,3600,b,1849.94
6,14,3800,b,470.97
8,14,-500,d,1804.67
8,14,0,d,1831.96
8,14,200,d,1068.09
8,14,400,d,1342.82
8,14,600,d,1840.51
8,14,800,d,1849.14
8,14,1000,d,1763.47
8,14,1200,d,1754.26
8,14,1400,d,1849.31
8,14,1600,d,1915.7
8,14,1800,d,1935.55
8,14,2000,d,1950.33
8,14,2200,d,1942.89
8,14,2400,d,1938.38
8,14,2600,d,1947.44
8,14,2800,d,1969.55
8,14,3000,d,2021.03
8,14,3200,d,2010.68
8,14,3400,d,1953.69
8,14,3600,d,1925.23
8,14,3800,d,1924.47
9,14,-500,b,1406.25
9,14,0,b,1461.13
9,14,200,b,1546.68
9,14,400,b,1530.61
9,14,600,b,1453.35
9,14,800,b,1380.03
9,14,1000,b,1363.11
9,14,1200,b,1401.24
9,14,1400,b,1408.14
9,14,1600,b,1431.52
9,14,1800,b,1430.87
9,14,2000,b,1489.9
9,14,2200,b,1539.61
9,14,2400,b,1511.8
9,14,2600,b,1471.14
9,14,2800,b,1509.71
9,14,3000,b,1560.09
9,14,3200,b,1566.15
9,14,3400,b,1568.79
9,14,3600,b,1486.29
9,14,3800,b,1355.31
10,14,-500,d,1329.9
10,14,0,d,1545.51
10,14,200,d,1314.9
10,14,400,d,1335
10,14,600,d,1392.54
10,14,800,d,1440.81
10,14,1000,d,1445.54
10,14,1200,d,1506.01
10,14,1400,d,1581.76
10,14,1600,d,1581.2
10,14,1800,d,1536.67
10,14,2000,d,1538.86
10,14,2200,d,1595.22
10,14,2400,d,1626.51
10,14,2600,d,1614.54
10,14,2800,d,1638.94
10,14,3000,d,1684.11
10,14,3200,d,1714.61
10,14,3400,d,1709.49
10,14,3600,d,1692.94
10,14,3800,d,1665.14
11,14,-500,f,983.14
11,14,0,f,1140.99
11,14,200,f,1000.6
11,14,400,f,988.88
11,14,600,f,1004.01
11,14,800,f,1058.1
11,14,1000,f,1139.94
11,14,1200,f,1225.76
11,14,1400,f,1257.7
11,14,1600,f,1224.57
11,14,1800,f,1191.38
11,14,2000,f,1158.01
11,14,2200,f,1151.54
11,14,2400,f,1163.86
11,14,2600,f,1177.24
11,14,2800,f,1169.13
11,14,3000,f,1161.36
11,14,3200,f,1171.15
11,14,3400,f,1198.51
11,14,3600,f,1224.06
11,14,3800,f,1228.28
12,14,-500,d,1647.95
12,14,0,d,1032.16
12,14,200,d,1254.58
12,14,400,d,1124.76
12,14,600,d,1074.02
12,14,800,d,1067.21
12,14,1000,d,1051.17
12,14,1200,d,998.99
12,14,1400,d,959.17
12,14,1600,d,968.83
12,14,1800,d,1003.53
12,14,2000,d,1028.59
12,14,2200,d,1031.33
12,14,2400,d,1018.59
12,14,2600,d,1015.7
12,14,2800,d,1021.1
12,14,3000,d,1006.28
12,14,3200,d,979.96
12,14,3400,d,936.3
12,14,3600,d,910.99
12,14,3800,d,899.69
13,14,-500,f,1912.42
13,14,0,f,2138.9
13,14,200,f,2103.44
13,14,400,f,2307.57
13,14,600,f,2244.56
13,14,800,f,2096.71
13,14,1000,f,2033.14
13,14,1200,f,2061.7
13,14,1400,f,2173.61
13,14,1600,f,2255.27
13,14,1800,f,2285.14
13,14,2000,f,2246.99
13,14,2200,f,2164.91
13,14,2400,f,2208.65
13,14,2600,f,2330.67
13,14,2800,f,2269.63
13,14,3000,f,2134.96
13,14,3200,f,2105.38
13,14,3400,f,2113.48
13,14,3600,f,2210.85
13,14,3800,f,2424.31
15,14,-500,f,843.3
15,14,0,f,971.75
15,14,200,f,865.55
15,14,400,f,928.27
15,14,600,f,918.39
15,14,800,f,920.79
15,14,1000,f,942.48
15,14,1200,f,973.57
15,14,1400,f,1021.01
15,14,1600,f,1008.02
15,14,1800,f,993.46
15,14,2000,f,929.6
15,14,2200,f,926.81
15,14,2400,f,963.64
15,14,2600,f,942.2
15,14,2800,f,914.87
15,14,3000,f,917.17
15,14,3200,f,1008.16
15,14,3400,f,1119.74
15,14,3600,f,1121.56
15,14,3800,f,1127.39
1,15,-500,a,1272.61
1,15,0,a,1287.52
1,15,200,a,1189.04
1,15,400,a,1205.31
1,15,600,a,1178.46
1,15,800,a,1235.33
1,15,1000,a,1288.9
1,15,1200,a,1290.16
1,15,1400,a,1334.17
1,15,1600,a,1377.16
1,15,1800,a,1370.77
1,15,2000,a,1340.49
1,15,2200,a,1311.34
1,15,2400,a,1328.59
1,15,2600,a,1361.82
1,15,2800,a,1379.96
1,15,3000,a,1374.67
1,15,3200,a,1359.15
1,15,3400,a,1305.02
1,15,3600,a,1263.26
1,15,3800,a,1249.28
2,15,-500,a,1289.02
2,15,0,a,1690.61
2,15,200,a,1777.12
2,15,400,a,1664.64
2,15,600,a,1785.31
2,15,800,a,1899.28
2,15,1000,a,1909.25
2,15,1200,a,1808.03
2,15,1400,a,1793.3
2,15,1600,a,1793.36
2,15,1800,a,1789.76
2,15,2000,a,1711.29
2,15,2200,a,1667.61
2,15,2400,a,1632.3
2,15,2600,a,1571.63
2,15,2800,a,1606.59
2,15,3000,a,1660.35
2,15,3200,a,1637.96
2,15,3400,a,1594.78
2,15,3600,a,1531.35
2,15,3800,a,1473.22
3,15,-500,a,1400.31
3,15,0,a,1347.75
3,15,200,a,640.36
3,15,400,a,1053.54
3,15,600,a,1289.92
3,15,800,a,1297.7
3,15,1000,a,1290.72
3,15,1200,a,1325.54
3,15,1400,a,1346.54
3,15,1600,a,1343.44
3,15,1800,a,1371.56
3,15,2000,a,1403.28
3,15,2200,a,1432.97
3,15,2400,a,1502.27
3,15,2600,a,1534.15
3,15,2800,a,1548.86
3,15,3000,a,1535.86
3,15,3200,a,1521.15
3,15,3400,a,1435.27
3,15,3600,a,1374.43
3,15,3800,a,1390.49
4,15,-500,c,1156.52
4,15,0,c,1248.28
4,15,200,c,1160.97
4,15,400,c,1162.97
4,15,600,c,1075.45
4,15,800,c,1133.89
4,15,1000,c,1202.91
4,15,1200,c,1315.5
4,15,1400,c,1492.29
4,15,1600,c,1506.81
4,15,1800,c,1477.6
4,15,2000,c,1508.89
4,15,2200,c,1574.69
4,15,2400,c,1633.55
4,15,2600,c,1559.52
4,15,2800,c,1474.58
4,15,3000,c,1270.91
4,15,3200,c,1139.06
4,15,3400,c,1085.95
4,15,3600,c,1052.88
4,15,3800,c,1067.27
5,15,-500,a,782.76
5,15,0,a,1715.12
5,15,200,a,1271.12
5,15,400,a,1328.28
5,15,600,a,1390.32
5,15,800,a,1471.33
5,15,1000,a,1580.9
5,15,1200,a,1663.44
5,15,1400,a,1701.2
5,15,1600,a,1789.56
5,15,1800,a,1868.23
5,15,2000,a,1948.94
5,15,2200,a,1999.03
5,15,2400,a,2019.19
5,15,2600,a,1932.35
5,15,2800,a,1826.19
5,15,3000,a,1781.89
5,15,3200,a,1852.84
5,15,3400,a,1895.86
5,15,3600,a,1907.48
5,15,3800,a,1906.68
6,15,-500,a,2450.36
6,15,0,a,3034.01
6,15,200,a,2639.78
6,15,400,a,2571.45
6,15,600,a,2621.53
6,15,800,a,2799.91
6,15,1000,a,2956.51
6,15,1200,a,3049.6
6,15,1400,a,2997.49
6,15,1600,a,3017.14
6,15,1800,a,3140.59
6,15,2000,a,3281.52
6,15,2200,a,3328.61
6,15,2400,a,3271.38
6,15,2600,a,3102.78
6,15,2800,a,3090.94
6,15,3000,a,3169.36
6,15,3200,a,3241.83
6,15,3400,a,3275.79
6,15,3600,a,3271.1
6,15,3800,a,3306.26
8,15,-500,b,1934.94
8,15,0,b,1905.04
8,15,200,b,1907.96
8,15,400,b,1870.17
8,15,600,b,1806.19
8,15,800,b,1788.31
8,15,1000,b,1805.23
8,15,1200,b,1812.93
8,15,1400,b,1835.31
8,15,1600,b,1910.74
8,15,1800,b,1978.87
8,15,2000,b,2014.41
8,15,2200,b,2022.4
8,15,2400,b,2018.12
8,15,2600,b,2002.48
8,15,2800,b,2036.02
8,15,3000,b,2092.03
8,15,3200,b,2117.05
8,15,3400,b,2131.2
8,15,3600,b,2143.49
8,15,3800,b,2148.16
9,15,-500,a,1169.6
9,15,0,a,1249.92
9,15,200,a,1570.93
9,15,400,a,1505.82
9,15,600,a,719.84
9,15,800,a,1547.29
9,15,1000,a,1574.47
9,15,1200,a,558.97
9,15,1400,a,1125.86
9,15,1600,a,1121.91
9,15,1800,a,1653.02
9,15,2000,a,416.11
9,15,2200,a,1528.75
9,15,2400,a,1575.65
9,15,2600,a,564.98
9,15,2800,a,1176.41
9,15,3000,a,715.98
9,15,3200,a,1531.81
9,15,3400,a,1504.19
9,15,3600,a,1490.33
9,15,3800,a,1485.1
10,15,-500,b,879.56
10,15,0,b,1753.54
10,15,200,b,1773.99
10,15,400,b,1808.66
10,15,600,b,1840.82
10,15,800,b,1821.19
10,15,1000,b,1878.51
10,15,1200,b,1908.09
10,15,1400,b,1868.18
10,15,1600,b,1806.86
10,15,1800,b,1757.51
10,15,2000,b,1695.7
10,15,2200,b,1665.1
10,15,2400,b,1659.4
10,15,2600,b,1640.88
10,15,2800,b,1636.82
10,15,3000,b,1684.77
10,15,3200,b,1758.75
10,15,3400,b,1714.23
10,15,3600,b,1732.61
10,15,3800,b,1805.11
11,15,-500,c,988.92
11,15,0,c,1186.78
11,15,200,c,900.98
11,15,400,c,944.47
11,15,600,c,1018.05
11,15,800,c,1092.8
11,15,1000,c,1111.97
11,15,1200,c,1156.26
11,15,1400,c,1205.67
11,15,1600,c,1226.82
11,15,1800,c,1233.22
11,15,2000,c,1230.88
11,15,2200,c,1260.04
11,15,2400,c,1308.48
11,15,2600,c,1328.17
11,15,2800,c,1331.86
11,15,3000,c,1369.18
11,15,3200,c,1346.17
11,15,3400,c,1321.56
11,15,3600,c,1240.04
11,15,3800,c,1233.06
12,15,-500,b,1365.26
12,15,0,b,1586.88
12,15,200,b,1454.61
12,15,400,b,1452.98
12,15,600,b,1389.89
12,15,800,b,1417.83
12,15,1000,b,1451.69
12,15,1200,b,1380.78
12,15,1400,b,1404.54
12,15,1600,b,1508.91
12,15,1800,b,1616.96
12,15,2000,b,1663.17
12,15,2200,b,1670.18
12,15,2400,b,1647.05
12,15,2600,b,1639.36
12,15,2800,b,1648.93
12,15,3000,b,1667.98
12,15,3200,b,1714.15
12,15,3400,b,1774.92
12,15,3600,b,1825.89
12,15,3800,b,1841.48
13,15,-500,c,1329.62
13,15,0,c,2330.43
13,15,200,c,2037
13,15,400,c,2231.16
13,15,600,c,2169.86
13,15,800,c,2145.25
13,15,1000,c,2222.11
13,15,1200,c,2280.66
13,15,1400,c,2381.22
13,15,1600,c,2409.66
13,15,1800,c,2317.36
13,15,2000,c,2324.76
13,15,2200,c,2379.3
13,15,2400,c,2419.53
13,15,2600,c,2509.72
13,15,2800,c,2593.96
13,15,3000,c,2587.14
13,15,3200,c,2535.29
13,15,3400,c,2546.6
13,15,3600,c,2469.04
13,15,3800,c,2540.54
15,15,-500,c,992.38
15,15,0,c,1038.92
15,15,200,c,1086.21
15,15,400,c,996.67
15,15,600,c,969.86
15,15,800,c,1029.23
15,15,1000,c,1040.75
15,15,1200,c,1082.92
15,15,1400,c,1069.42
15,15,1600,c,1002.15
15,15,1800,c,926.26
15,15,2000,c,924.52
15,15,2200,c,1002.35
15,15,2400,c,994.51
15,15,2600,c,979.24
15,15,2800,c,1026.11
15,15,3000,c,1135.01
15,15,3200,c,1176.31
15,15,3400,c,1188.41
15,15,3600,c,1119.39
15,15,3800,c,1046.48
1,16,-500,d,944.88
1,16,0,d,1003.06
1,16,200,d,1069.2
1,16,400,d,1013.54
1,16,600,d,1000.59
1,16,800,d,1065.84
1,16,1000,d,1132.38
1,16,1200,d,1130.73
1,16,1400,d,1041.69
1,16,1600,d,981.44
1,16,1800,d,952.73
1,16,2000,d,926.04
1,16,2200,d,937.51
1,16,2400,d,1020.33
1,16,2600,d,1072.64
1,16,2800,d,1037.51
1,16,3000,d,1058.62
1,16,3200,d,1035
1,16,3400,d,953.6
1,16,3600,d,897.88
1,16,3800,d,890.35
2,16,-500,d,1485.6
2,16,0,d,1752.68
2,16,200,d,1304.71
2,16,400,d,1331.94
2,16,600,d,1500.89
2,16,800,d,1670.86
2,16,1000,d,1729.37
2,16,1200,d,1761.17
2,16,1400,d,1825.52
2,16,1600,d,1873.16
2,16,1800,d,1762.48
2,16,2000,d,1704.59
2,16,2200,d,1771.99
2,16,2400,d,1908.22
2,16,2600,d,1987.86
2,16,2800,d,1959.56
2,16,3000,d,1892.92
2,16,3200,d,1865.96
2,16,3400,d,1945.09
2,16,3600,d,2022.15
2,16,3800,d,1955.82
3,16,-500,d,1612.57
3,16,0,d,1822.84
3,16,200,d,1551.73
3,16,400,d,1523.92
3,16,600,d,1548.07
3,16,800,d,1654.89
3,16,1000,d,1735.34
3,16,1200,d,1755.99
3,16,1400,d,1779.81
3,16,1600,d,1820.35
3,16,1800,d,1803.44
3,16,2000,d,1813.99
3,16,2200,d,1869.84
3,16,2400,d,1959.2
3,16,2600,d,1995.75
3,16,2800,d,2014.83
3,16,3000,d,2045.05
3,16,3200,d,2043.85
3,16,3400,d,2037.34
3,16,3600,d,2036.62
3,16,3800,d,1979.6
4,16,-500,g,1077.56
4,16,0,g,872.02
4,16,200,g,813.15
4,16,400,g,762.5
4,16,600,g,757.99
4,16,800,g,752.55
4,16,1000,g,720.71
4,16,1200,g,666.47
4,16,1400,g,626.49
4,16,1600,g,614.14
4,16,1800,g,649.17
4,16,2000,g,706.71
4,16,2200,g,779.64
4,16,2400,g,889.76
4,16,2600,g,949.73
4,16,2800,g,973.12
4,16,3000,g,1036.96
4,16,3200,g,1088.64
4,16,3400,g,1074.2
4,16,3600,g,1116.11
4,16,3800,g,1227.02
5,16,-500,d,1590.21
5,16,0,d,1517.11
5,16,200,d,1516.81
5,16,400,d,1434.16
5,16,600,d,1443.51
5,16,800,d,1538.52
5,16,1000,d,1590.15
5,16,1200,d,1595.1
5,16,1400,d,1567.82
5,16,1600,d,1576.86
5,16,1800,d,1567.06
5,16,2000,d,1568.6
5,16,2200,d,1540.11
5,16,2400,d,1478.52
5,16,2600,d,1483.34
5,16,2800,d,1579.94
5,16,3000,d,1642.32
5,16,3200,d,1648.94
5,16,3400,d,1649.77
5,16,3600,d,1557.85
5,16,3800,d,1225.91
6,16,-500,d,2225.92
6,16,0,d,2472.65
6,16,200,d,2251.73
6,16,400,d,2190.19
6,16,600,d,2267.27
6,16,800,d,2416.32
6,16,1000,d,2519.73
6,16,1200,d,2586.09
6,16,1400,d,2635.92
6,16,1600,d,2673.57
6,16,1800,d,2684.06
6,16,2000,d,2757.18
6,16,2200,d,2834.6
6,16,2400,d,2574.97
6,16,2600,d,558.74
6,16,2800,d,3103.65
6,16,3000,d,3045.33
6,16,3200,d,2710.38
6,16,3400,d,2657.14
6,16,3600,d,2537.12
6,16,3800,d,2471.23
